id_pedido,id_plato,cantidad,precio_unitario_historico
4358,83,2,8500.00
4358,82,2,12000.00
4359,47,1,15000.00
4360,142,2,18500.00
4360,143,1,5000.00
4361,46,2,5000.00
4361,48,2,3000.00
4361,47,1,15000.00
4362,35,1,6000.00
4363,72,1,3500.00
4364,130,2,19000.00
4364,131,3,4000.00
4364,132,2,6500.00
4365,125,3,11500.00
4365,126,2,2000.00
4366,57,4,3000.00
4366,55,3,5500.00
4366,56,4,13500.00
4367,21,4,4500.00
4367,19,3,10000.00
4368,48,1,3000.00
4369,68,2,3500.00
4369,69,3,7000.00
4370,57,4,3000.00
4370,55,3,5500.00
4370,56,4,13500.00
4371,145,1,5000.00
4371,146,1,13500.00
4371,147,1,4500.00
4372,74,2,11000.00
4372,73,1,8500.00
4372,75,2,2500.00
4373,27,2,6500.00
4373,25,4,11500.00
4373,26,3,9500.00
4374,60,2,6500.00
4375,10,1,7500.00
4375,12,3,2500.00
4375,11,1,12000.00
4376,103,1,17500.00
4376,104,2,4500.00
4376,105,2,6500.00
4377,40,2,18500.00
4377,42,2,6500.00
4377,41,3,4500.00
4378,23,2,10000.00
4378,24,1,5500.00
4378,22,2,11500.00
4379,78,1,1000.00
4379,77,3,12000.00
4379,76,3,9000.00
4380,127,1,9000.00
4381,88,2,18500.00
4381,89,3,5000.00
4382,70,2,5500.00
4382,72,2,3500.00
4382,71,4,15000.00
4383,102,3,6000.00
4383,101,1,4000.00
4383,100,2,18000.00
4384,84,3,7000.00
4385,54,4,3500.00
4386,67,3,17500.00
4386,69,4,7000.00
4387,43,3,19000.00
4387,44,2,5000.00
4388,67,2,17500.00
4388,68,4,3500.00
4388,69,4,7000.00
4389,93,4,7000.00
4389,92,3,4500.00
4389,91,4,18000.00
4390,27,1,6500.00
4391,97,2,12500.00
4391,99,3,5500.00
4391,98,1,8500.00
4392,12,1,2500.00
4392,10,1,7500.00
4393,49,1,4000.00
4393,50,2,14000.00
4394,136,2,13000.00
4395,34,3,8500.00
4395,36,4,7500.00
4395,35,3,6000.00
4396,54,1,3500.00
4397,9,4,2000.00
4397,7,3,9000.00
4397,8,1,11500.00
4398,13,2,10000.00
4399,72,4,3500.00
4399,71,1,15000.00
4400,69,2,7000.00
4400,68,3,3500.00
4400,67,4,17500.00
4401,115,4,8000.00
4401,117,1,1000.00
4401,116,3,10500.00
4402,22,4,11500.00
4402,23,3,10000.00
4402,24,2,5500.00
4403,45,4,6500.00
4403,44,1,5000.00
4404,54,2,3500.00
4405,32,3,6500.00
4405,31,4,8000.00
4406,144,3,6000.00
4407,49,3,4000.00
4408,103,3,17500.00
4409,92,2,4500.00
4409,93,2,7000.00
4409,91,2,18000.00
4410,62,4,6000.00
4411,28,1,11500.00
4412,82,3,12000.00
4412,84,1,7000.00
4412,83,1,8500.00
4413,122,2,11000.00
4413,123,1,2000.00
4414,76,2,9000.00
4415,34,4,8500.00
4416,112,4,13000.00
4416,113,2,10000.00
4416,114,1,6500.00
4417,132,3,6500.00
4418,2,4,11000.00
4418,3,1,1500.00
4419,85,1,19000.00
4419,86,2,4000.00
4420,102,1,6000.00
4420,101,4,4000.00
4421,43,1,19000.00
4421,45,3,6500.00
4422,70,4,5500.00
4422,71,2,15000.00
4422,72,4,3500.00
4423,52,2,4500.00
4424,88,1,18500.00
4425,90,1,7500.00
4426,141,3,5500.00
4426,140,3,9500.00
4426,139,3,10500.00
4427,113,3,10000.00
4428,86,2,4000.00
4429,102,4,6000.00
4429,101,2,4000.00
4429,100,2,18000.00
4430,51,1,4500.00
4430,49,4,4000.00
4431,135,3,8000.00
4432,38,1,5000.00
4432,37,3,18500.00
4433,120,3,5500.00
4434,4,1,8000.00
4435,40,2,18500.00
4436,28,2,11500.00
4436,29,1,8500.00
4436,30,4,6500.00
4437,140,2,9500.00
4437,141,1,5500.00
4438,44,2,5000.00
4438,43,3,19000.00
4438,45,3,6500.00
4439,49,2,4000.00
4439,51,4,4500.00
4439,50,2,14000.00
4440,44,4,5000.00
4440,45,4,6500.00
4441,87,4,6000.00
4441,86,3,4000.00
4442,100,2,18000.00
4442,101,3,4000.00
4443,121,1,7500.00
4443,122,4,11000.00
4443,123,3,2000.00
4444,105,4,6500.00
4444,103,2,17500.00
4444,104,1,4500.00
4445,12,3,2500.00
4446,63,1,8500.00
4446,61,1,8500.00
4447,102,2,6000.00
4447,101,1,4000.00
4448,8,3,11500.00
4449,126,3,2000.00
4449,124,1,7500.00
4450,24,3,5500.00
4451,17,4,9000.00
4452,134,2,6500.00
4452,133,2,7000.00
4452,135,1,8000.00
4453,29,2,8500.00
4453,28,3,11500.00
4453,30,1,6500.00
4454,83,1,8500.00
4454,84,1,7000.00
4454,82,4,12000.00
4455,90,1,7500.00
4456,7,1,9000.00
4456,9,4,2000.00
4456,8,2,11500.00
4457,105,2,6500.00
4457,103,1,17500.00
4458,115,1,8000.00
4459,136,1,13000.00
4459,138,4,6000.00
4460,29,1,8500.00
4461,49,4,4000.00
4462,45,2,6500.00
4462,43,4,19000.00
4462,44,1,5000.00
4463,114,4,6500.00
4463,113,4,10000.00
4464,138,3,6000.00
4464,137,1,10000.00
4464,136,4,13000.00
4465,131,3,4000.00
4465,132,2,6500.00
4465,130,2,19000.00
4466,99,2,5500.00
4467,115,3,8000.00
4467,117,3,1000.00
4468,111,3,8500.00
4468,110,1,7500.00
4469,85,4,19000.00
4470,13,4,10000.00
4471,30,2,6500.00
4471,29,3,8500.00
4471,28,3,11500.00
4472,131,3,4000.00
4473,28,3,11500.00
4473,29,3,8500.00
4473,30,1,6500.00
4474,69,2,7000.00
4474,68,1,3500.00
4475,109,3,8500.00
4475,110,1,7500.00
4475,111,3,8500.00
4476,107,2,10500.00
4476,108,2,2000.00
4477,34,4,8500.00
4477,36,4,7500.00
4478,132,1,6500.00
4479,102,3,6000.00
4480,138,1,6000.00
4481,73,4,8500.00
4482,4,4,8000.00
4482,5,2,12000.00
4482,6,3,1500.00
4483,64,1,8500.00
4484,148,1,8000.00
4484,149,1,7000.00
4485,147,2,4500.00
4486,142,3,18500.00
4486,144,3,6000.00
4487,106,3,7500.00
4488,118,1,9500.00
4488,120,4,5500.00
4488,119,2,9500.00
4489,41,2,4500.00
4489,40,4,18500.00
4490,104,2,4500.00
4491,97,1,12500.00
4491,98,1,8500.00
4492,56,3,13500.00
4492,57,2,3000.00
4493,129,4,1000.00
4494,23,4,10000.00
4494,24,4,5500.00
4494,22,2,11500.00
4495,80,1,11500.00
4496,43,2,19000.00
4496,44,2,5000.00
4496,45,3,6500.00
4497,129,2,1000.00
4498,59,3,8500.00
4498,58,2,12500.00
4499,132,1,6500.00
4499,131,4,4000.00
4500,83,4,8500.00
4500,84,2,7000.00
4500,82,2,12000.00
4501,147,4,4500.00
4501,146,2,13500.00
4502,79,1,9000.00
4502,81,1,1500.00
4502,80,4,11500.00
4503,122,1,11000.00
4503,123,4,2000.00
4504,62,4,6000.00
4505,95,2,4500.00
4505,96,4,6500.00
4506,85,2,19000.00
4506,87,1,6000.00
4506,86,2,4000.00
4507,113,2,10000.00
4507,114,4,6500.00
4507,112,1,13000.00
4508,56,3,13500.00
4509,141,3,5500.00
4510,40,1,18500.00
4510,42,1,6500.00
4510,41,4,4500.00
4511,141,2,5500.00
4511,139,2,10500.00
4511,140,4,9500.00
4512,21,3,4500.00
4512,20,4,8500.00
4512,19,3,10000.00
4513,23,1,10000.00
4513,24,2,5500.00
4514,111,4,8500.00
4515,116,2,10500.00
4515,115,4,8000.00
4516,40,2,18500.00
4516,42,4,6500.00
4517,142,2,18500.00
4518,120,2,5500.00
4518,119,4,9500.00
4519,109,2,8500.00
4519,111,4,8500.00
4520,136,4,13000.00
4520,138,4,6000.00
4521,42,2,6500.00
4521,41,4,4500.00
4522,102,1,6000.00
4523,66,3,9000.00
4523,65,3,7000.00
4523,64,3,8500.00
4524,139,3,10500.00
4524,140,2,9500.00
4524,141,4,5500.00
4525,62,1,6000.00
4525,61,1,8500.00
4525,63,1,8500.00
4526,90,1,7500.00
4526,89,2,5000.00
4526,88,4,18500.00
4527,65,1,7000.00
4528,117,2,1000.00
4528,116,4,10500.00
4528,115,4,8000.00
4529,79,3,9000.00
4529,80,3,11500.00
4529,81,4,1500.00
4530,34,4,8500.00
4530,36,2,7500.00
4531,40,3,18500.00
4531,42,3,6500.00
4531,41,3,4500.00
4532,139,3,10500.00
4533,90,2,7500.00
4534,6,1,1500.00
4534,5,1,12000.00
4535,37,2,18500.00
4535,38,3,5000.00
4535,39,2,6500.00
4536,72,2,3500.00
4536,71,3,15000.00
4536,70,2,5500.00
4537,100,4,18000.00
4537,102,4,6000.00
4538,146,1,13500.00
4539,79,3,9000.00
4539,80,1,11500.00
4540,148,3,8000.00
4540,150,1,8500.00
4541,61,4,8500.00
4541,62,1,6000.00
4541,63,1,8500.00
4542,76,1,9000.00
4543,121,3,7500.00
4543,123,2,2000.00
4543,122,2,11000.00
4544,114,3,6500.00
4545,25,1,11500.00
4546,83,3,8500.00
4546,84,1,7000.00
4547,114,3,6500.00
4547,113,4,10000.00
4548,3,4,1500.00
4548,2,1,11000.00
4549,102,2,6000.00
4549,101,2,4000.00
4549,100,3,18000.00
4550,105,4,6500.00
4550,103,3,17500.00
4551,108,4,2000.00
4552,18,1,4500.00
4552,16,1,9500.00
4552,17,1,9000.00
4553,55,1,5500.00
4553,56,2,13500.00
4554,97,4,12500.00
4555,116,2,10500.00
4556,97,4,12500.00
4557,23,1,10000.00
4558,117,1,1000.00
4558,116,3,10500.00
4559,146,4,13500.00
4559,145,4,5000.00
4559,147,2,4500.00
4560,43,2,19000.00
4560,44,2,5000.00
4560,45,1,6500.00
4561,16,4,9500.00
4561,17,2,9000.00
4562,95,4,4500.00
4562,96,2,6500.00
4563,29,2,8500.00
4563,28,4,11500.00
4563,30,1,6500.00
4564,98,2,8500.00
4564,99,3,5500.00
4564,97,4,12500.00
4565,46,3,5000.00
4565,47,2,15000.00
4565,48,3,3000.00
4566,140,4,9500.00
4567,94,3,17500.00
4567,95,1,4500.00
4567,96,4,6500.00
4568,131,2,4000.00
4569,125,3,11500.00
4569,124,1,7500.00
4570,49,2,4000.00
4571,94,1,17500.00
4571,96,2,6500.00
4571,95,2,4500.00
4572,107,3,10500.00
4572,106,3,7500.00
4573,55,3,5500.00
4573,57,3,3000.00
4574,32,2,6500.00
4574,33,1,7500.00
4575,68,4,3500.00
4575,67,3,17500.00
4576,34,2,8500.00
4577,105,4,6500.00
4578,9,4,2000.00
4579,87,1,6000.00
4579,85,2,19000.00
4580,54,4,3500.00
4581,42,3,6500.00
4582,54,4,3500.00
4582,53,4,14000.00
4583,96,3,6500.00
4584,40,2,18500.00
4584,42,3,6500.00
4584,41,3,4500.00
4585,25,2,11500.00
4586,150,1,8500.00
4586,149,4,7000.00
4586,148,4,8000.00
4587,119,4,9500.00
4587,118,2,9500.00
4588,61,2,8500.00
4588,62,1,6000.00
4589,4,1,8000.00
4589,6,1,1500.00
4589,5,1,12000.00
4590,37,1,18500.00
4590,38,2,5000.00
4591,95,2,4500.00
4591,96,1,6500.00
4591,94,2,17500.00
4592,44,4,5000.00
4593,82,1,12000.00
4593,84,2,7000.00
4593,83,2,8500.00
4594,87,2,6000.00
4595,102,4,6000.00
4595,100,2,18000.00
4596,141,3,5500.00
4596,139,3,10500.00
4596,140,4,9500.00
4597,26,3,9500.00
4597,27,1,6500.00
4597,25,1,11500.00
4598,67,1,17500.00
4599,44,2,5000.00
4599,45,4,6500.00
4600,82,2,12000.00
4600,83,3,8500.00
4600,84,3,7000.00
4601,118,1,9500.00
4602,39,1,6500.00
4603,73,4,8500.00
4603,75,4,2500.00
4604,90,2,7500.00
4605,85,4,19000.00
4605,86,4,4000.00
4606,5,3,12000.00
4606,4,3,8000.00
4607,96,3,6500.00
4607,94,1,17500.00
4607,95,3,4500.00
4608,9,4,2000.00
4608,8,1,11500.00
4608,7,1,9000.00
4609,82,1,12000.00
4610,142,3,18500.00
4611,41,3,4500.00
4612,50,4,14000.00
4612,49,4,4000.00
4613,3,1,1500.00
4613,1,1,7500.00
4613,2,2,11000.00
4614,145,3,5000.00
4614,146,4,13500.00
4614,147,3,4500.00
4615,131,4,4000.00
4616,82,4,12000.00
4616,83,2,8500.00
4617,63,3,8500.00
4617,62,3,6000.00
4618,34,1,8500.00
4619,148,2,8000.00
4619,149,3,7000.00
4620,79,4,9000.00
4620,80,4,11500.00
4620,81,2,1500.00
4621,76,4,9000.00
4621,77,4,12000.00
4622,38,1,5000.00
4622,39,4,6500.00
4623,7,2,9000.00
4624,84,1,7000.00
4625,60,3,6500.00
4626,23,3,10000.00
4626,22,2,11500.00
4626,24,3,5500.00
4627,13,2,10000.00
4627,15,4,4500.00
4627,14,3,9500.00
4628,112,1,13000.00
4628,114,2,6500.00
4628,113,4,10000.00
4629,82,2,12000.00
4629,83,2,8500.00
4630,3,2,1500.00
4630,2,4,11000.00
4630,1,2,7500.00
4631,4,2,8000.00
4632,148,4,8000.00
4633,75,1,2500.00
4633,74,2,11000.00
4634,52,1,4500.00
4634,54,2,3500.00
4635,72,4,3500.00
4636,143,4,5000.00
4636,144,4,6000.00
4637,44,2,5000.00
4637,45,2,6500.00
4637,43,3,19000.00
4638,10,2,7500.00
4638,11,3,12000.00
4638,12,1,2500.00
4639,114,1,6500.00
4639,113,4,10000.00
4640,149,3,7000.00
4640,148,4,8000.00
4641,5,1,12000.00
4641,4,1,8000.00
4641,6,4,1500.00
4642,88,4,18500.00
4642,89,4,5000.00
4642,90,4,7500.00
4643,52,2,4500.00
4644,139,2,10500.00
4644,141,2,5500.00
4645,96,2,6500.00
4645,94,4,17500.00
4645,95,3,4500.00
4646,90,3,7500.00
4646,89,1,5000.00
4646,88,3,18500.00
4647,60,2,6500.00
4647,58,3,12500.00
4648,54,3,3500.00
4648,53,2,14000.00
4649,10,2,7500.00
4649,11,2,12000.00
4649,12,4,2500.00
4650,33,4,7500.00
4650,32,3,6500.00
4651,26,2,9500.00
4652,101,4,4000.00
4653,8,1,11500.00
4653,7,1,9000.00
4654,43,3,19000.00
4654,45,4,6500.00
4654,44,1,5000.00
4655,81,4,1500.00
4655,80,2,11500.00
4656,88,3,18500.00
4656,90,1,7500.00
4657,99,4,5500.00
4658,52,2,4500.00
4658,54,2,3500.00
4658,53,1,14000.00
4659,97,3,12500.00
4660,124,2,7500.00
4660,126,2,2000.00
4660,125,3,11500.00
4661,8,4,11500.00
4661,7,2,9000.00
4661,9,1,2000.00
4662,136,3,13000.00
4662,137,3,10000.00
4663,108,2,2000.00
4663,107,3,10500.00
4663,106,1,7500.00
4664,44,3,5000.00
4664,45,1,6500.00
4665,33,1,7500.00
4665,31,1,8000.00
4666,53,2,14000.00
4666,54,2,3500.00
4667,115,4,8000.00
4667,117,1,1000.00
4667,116,1,10500.00
4668,1,2,7500.00
4668,2,1,11000.00
4668,3,1,1500.00
4669,16,2,9500.00
4669,17,1,9000.00
4670,54,2,3500.00
4670,52,2,4500.00
4670,53,4,14000.00
4671,150,4,8500.00
4671,149,3,7000.00
4672,106,3,7500.00
4673,139,3,10500.00
4674,35,3,6000.00
4674,34,1,8500.00
4674,36,4,7500.00
4675,137,4,10000.00
4675,138,2,6000.00
4675,136,2,13000.00
4676,145,1,5000.00
4677,81,1,1500.00
4678,49,3,4000.00
4678,50,4,14000.00
4678,51,2,4500.00
4679,106,4,7500.00
4679,107,4,10500.00
4679,108,3,2000.00
4680,122,1,11000.00
4680,123,2,2000.00
4681,46,1,5000.00
4681,48,1,3000.00
4681,47,2,15000.00
4682,143,2,5000.00
4682,142,3,18500.00
4682,144,3,6000.00
4683,28,3,11500.00
4683,30,4,6500.00
4683,29,1,8500.00
4684,15,1,4500.00
4685,83,1,8500.00
4685,82,2,12000.00
4686,71,4,15000.00
4686,72,3,3500.00
4686,70,4,5500.00
4687,115,1,8000.00
4688,4,2,8000.00
4688,5,4,12000.00
4689,28,3,11500.00
4690,19,3,10000.00
4691,19,3,10000.00
4691,20,4,8500.00
4691,21,2,4500.00
4692,42,4,6500.00
4692,40,1,18500.00
4692,41,1,4500.00
4693,12,4,2500.00
4694,6,3,1500.00
4695,71,3,15000.00
4695,70,1,5500.00
4696,137,2,10000.00
4697,88,2,18500.00
4697,90,4,7500.00
4698,74,4,11000.00
4698,75,1,2500.00
4698,73,4,8500.00
4699,6,3,1500.00
4700,141,2,5500.00
4700,139,2,10500.00
4701,61,2,8500.00
4701,62,2,6000.00
4702,112,4,13000.00
4702,114,3,6500.00
4702,113,4,10000.00
4703,133,1,7000.00
4703,134,4,6500.00
4704,126,2,2000.00
4705,137,2,10000.00
4705,136,2,13000.00
4705,138,1,6000.00
4706,47,3,15000.00
4707,9,4,2000.00
4707,7,2,9000.00
4708,133,2,7000.00
4708,135,4,8000.00
4709,90,4,7500.00
4709,89,2,5000.00
4709,88,4,18500.00
4710,66,4,9000.00
4710,64,2,8500.00
4710,65,2,7000.00
4711,90,1,7500.00
4712,115,1,8000.00
4712,116,3,10500.00
4712,117,2,1000.00
4713,29,2,8500.00
4713,28,1,11500.00
4714,30,3,6500.00
4714,29,3,8500.00
4714,28,1,11500.00
4715,7,2,9000.00
4716,32,3,6500.00
4717,67,3,17500.00
4717,69,1,7000.00
4717,68,2,3500.00
4718,109,2,8500.00
4718,110,3,7500.00
4719,66,1,9000.00
4720,72,1,3500.00
4721,48,2,3000.00
4721,46,2,5000.00
4721,47,4,15000.00
4722,128,2,10500.00
4722,129,2,1000.00
4722,127,1,9000.00
4723,10,4,7500.00
4723,12,4,2500.00
4723,11,2,12000.00
4724,128,2,10500.00
4724,127,1,9000.00
4724,129,4,1000.00
4725,19,3,10000.00
4725,21,4,4500.00
4726,9,4,2000.00
4726,8,3,11500.00
4727,150,2,8500.00
4727,148,4,8000.00
4727,149,1,7000.00
4728,140,1,9500.00
4728,141,2,5500.00
4728,139,3,10500.00
4729,89,2,5000.00
4729,88,2,18500.00
4729,90,2,7500.00
4730,143,4,5000.00
4731,85,3,19000.00
4731,87,3,6000.00
4731,86,4,4000.00
4732,15,1,4500.00
4732,13,2,10000.00
4733,23,4,10000.00
4733,22,4,11500.00
4733,24,3,5500.00
4734,70,2,5500.00
4734,71,4,15000.00
4735,81,4,1500.00
4735,79,4,9000.00
4735,80,1,11500.00
4736,112,2,13000.00
4736,114,3,6500.00
4737,11,3,12000.00
4737,12,1,2500.00
4738,128,2,10500.00
4738,129,3,1000.00
4738,127,1,9000.00
4739,56,3,13500.00
4739,55,4,5500.00
4739,57,1,3000.00
4740,137,2,10000.00
4740,138,1,6000.00
4740,136,1,13000.00
4741,118,2,9500.00
4741,120,4,5500.00
4741,119,3,9500.00
4742,89,2,5000.00
4742,88,1,18500.00
4743,22,3,11500.00
4744,10,3,7500.00
4744,12,4,2500.00
4745,124,4,7500.00
4746,72,4,3500.00
4746,71,2,15000.00
4746,70,4,5500.00
4747,3,1,1500.00
4747,2,1,11000.00
4748,150,3,8500.00
4749,94,1,17500.00
4750,1,4,7500.00
4751,144,3,6000.00
4751,142,4,18500.00
4752,125,2,11500.00
4752,126,4,2000.00
4752,124,3,7500.00
4753,19,3,10000.00
4753,20,2,8500.00
4753,21,1,4500.00
4754,67,2,17500.00
4755,145,3,5000.00
4756,1,3,7500.00
4756,2,4,11000.00
4756,3,1,1500.00
4757,134,4,6500.00
4758,77,2,12000.00
4759,67,1,17500.00
4759,69,1,7000.00
4759,68,1,3500.00
4760,56,4,13500.00
4761,52,1,4500.00
4762,90,4,7500.00
4763,100,2,18000.00
4764,45,3,6500.00
4764,43,3,19000.00
4765,16,4,9500.00
4765,17,3,9000.00
4766,46,3,5000.00
4767,59,1,8500.00
4767,60,3,6500.00
4768,26,2,9500.00
4768,25,3,11500.00
4768,27,4,6500.00
4769,62,4,6000.00
4770,122,4,11000.00
4771,55,3,5500.00
4772,64,4,8500.00
4772,65,4,7000.00
4772,66,4,9000.00
4773,21,4,4500.00
4773,20,2,8500.00
4773,19,1,10000.00
4774,95,1,4500.00
4774,96,4,6500.00
4774,94,3,17500.00
4775,71,3,15000.00
4775,72,4,3500.00
4775,70,1,5500.00
4776,132,3,6500.00
4777,116,4,10500.00
4777,115,2,8000.00
4778,148,4,8000.00
4778,149,3,7000.00
4778,150,3,8500.00
4779,15,2,4500.00
4780,56,4,13500.00
4780,55,1,5500.00
4781,70,1,5500.00
4782,2,4,11000.00
4782,1,4,7500.00
4782,3,2,1500.00
4783,49,4,4000.00
4783,51,3,4500.00
4784,130,2,19000.00
4784,132,1,6500.00
4784,131,2,4000.00
4785,64,3,8500.00
4785,66,3,9000.00
4785,65,1,7000.00
4786,40,3,18500.00
4786,42,4,6500.00
4787,79,1,9000.00
4788,129,2,1000.00
4788,128,4,10500.00
4788,127,2,9000.00
4789,33,4,7500.00
4789,31,4,8000.00
4789,32,3,6500.00
4790,6,3,1500.00
4790,5,2,12000.00
4791,138,2,6000.00
4792,60,3,6500.00
4792,58,1,12500.00
4793,42,2,6500.00
4793,40,2,18500.00
4794,143,1,5000.00
4794,144,4,6000.00
4794,142,3,18500.00
4795,150,3,8500.00
4796,108,4,2000.00
4796,107,3,10500.00
4797,44,1,5000.00
4797,43,4,19000.00
4797,45,1,6500.00
4798,119,2,9500.00
4798,120,3,5500.00
4799,144,1,6000.00
4799,142,1,18500.00
4799,143,3,5000.00
4800,114,4,6500.00
4801,127,2,9000.00
4801,128,2,10500.00
4801,129,3,1000.00
4802,18,3,4500.00
4802,17,3,9000.00
4803,71,3,15000.00
4804,49,2,4000.00
4804,50,1,14000.00
4804,51,4,4500.00
4805,38,3,5000.00
4805,39,3,6500.00
4806,131,1,4000.00
4807,112,1,13000.00
4807,114,4,6500.00
4807,113,1,10000.00
4808,141,4,5500.00
4809,33,1,7500.00
4809,31,2,8000.00
4810,14,1,9500.00
4810,13,1,10000.00
4810,15,3,4500.00
4811,119,4,9500.00
4811,118,1,9500.00
4812,102,4,6000.00
4813,97,1,12500.00
4813,99,2,5500.00
4813,98,2,8500.00
4814,6,1,1500.00
4815,113,4,10000.00
4815,112,2,13000.00
4815,114,3,6500.00
4816,61,4,8500.00
4816,62,4,6000.00
4817,143,2,5000.00
4817,144,3,6000.00
4817,142,4,18500.00
4818,84,3,7000.00
4819,35,3,6000.00
4820,113,4,10000.00
4820,112,4,13000.00
4820,114,2,6500.00
4821,89,3,5000.00
4821,88,4,18500.00
4821,90,1,7500.00
4822,140,3,9500.00
4823,28,2,11500.00
4823,29,2,8500.00
4824,150,1,8500.00
4825,41,3,4500.00
4826,28,1,11500.00
4826,30,3,6500.00
4827,52,4,4500.00
4827,53,1,14000.00
4827,54,4,3500.00
4828,63,3,8500.00
4829,22,1,11500.00
4829,24,1,5500.00
4830,55,2,5500.00
4830,57,4,3000.00
4830,56,1,13500.00
4831,52,2,4500.00
4832,115,3,8000.00
4832,117,3,1000.00
4832,116,2,10500.00
4833,2,1,11000.00
4833,1,2,7500.00
4834,102,1,6000.00
4834,100,1,18000.00
4834,101,3,4000.00
4835,150,3,8500.00
4836,131,3,4000.00
4836,130,4,19000.00
4836,132,3,6500.00
4837,60,3,6500.00
4837,59,4,8500.00
4838,90,3,7500.00
4838,89,1,5000.00
4839,53,1,14000.00
4840,102,2,6000.00
4840,101,1,4000.00
4840,100,4,18000.00
4841,19,4,10000.00
4841,20,2,8500.00
4842,129,3,1000.00
4843,112,1,13000.00
4843,113,4,10000.00
4843,114,1,6500.00
4844,57,2,3000.00
4845,99,1,5500.00
4845,98,1,8500.00
4845,97,1,12500.00
4846,94,1,17500.00
4846,95,3,4500.00
4847,55,4,5500.00
4847,56,2,13500.00
4847,57,4,3000.00
4848,5,4,12000.00
4848,4,1,8000.00
4848,6,2,1500.00
4849,87,4,6000.00
4850,94,4,17500.00
4850,95,4,4500.00
4850,96,3,6500.00
4851,95,1,4500.00
4852,142,4,18500.00
4852,144,2,6000.00
4853,15,3,4500.00
4854,93,2,7000.00
4854,92,1,4500.00
4854,91,1,18000.00
4855,29,1,8500.00
4855,30,3,6500.00
4855,28,3,11500.00
4856,32,3,6500.00
4856,33,2,7500.00
4857,100,2,18000.00
4857,101,4,4000.00
4857,102,2,6000.00
4858,81,4,1500.00
4858,80,2,11500.00
4858,79,1,9000.00
4859,27,4,6500.00
4860,43,2,19000.00
4861,5,4,12000.00
4861,4,2,8000.00
4861,6,3,1500.00
4862,128,2,10500.00
4862,127,3,9000.00
4862,129,2,1000.00
4863,95,2,4500.00
4863,94,1,17500.00
4863,96,3,6500.00
4864,98,4,8500.00
4864,99,4,5500.00
4865,29,2,8500.00
4866,36,2,7500.00
4867,72,1,3500.00
4868,37,3,18500.00
4868,38,2,5000.00
4869,134,3,6500.00
4870,130,3,19000.00
4871,104,2,4500.00
4872,58,4,12500.00
4873,65,3,7000.00
4873,66,4,9000.00
4874,115,3,8000.00
4874,116,2,10500.00
4874,117,4,1000.00
4875,133,1,7000.00
4875,134,1,6500.00
4876,49,2,4000.00
4877,69,2,7000.00
4877,68,1,3500.00
4878,88,4,18500.00
4878,89,1,5000.00
4879,5,1,12000.00
4879,6,4,1500.00
4879,4,2,8000.00
4880,48,3,3000.00
4881,38,3,5000.00
4881,39,1,6500.00
4881,37,1,18500.00
4882,130,4,19000.00
4882,131,2,4000.00
4883,33,1,7500.00
4883,31,2,8000.00
4883,32,2,6500.00
4884,78,2,1000.00
4884,76,3,9000.00
4884,77,4,12000.00
4885,53,2,14000.00
4885,52,4,4500.00
4885,54,4,3500.00
4886,13,4,10000.00
4886,14,3,9500.00
4886,15,4,4500.00
4887,75,2,2500.00
4887,74,3,11000.00
4888,9,1,2000.00
4888,8,3,11500.00
4889,142,4,18500.00
4889,143,3,5000.00
4890,121,2,7500.00
4891,141,4,5500.00
4891,140,3,9500.00
4891,139,3,10500.00
4892,59,1,8500.00
4892,58,3,12500.00
4893,117,2,1000.00
4893,116,3,10500.00
4893,115,4,8000.00
4894,4,4,8000.00
4895,62,1,6000.00
4896,83,1,8500.00
4896,82,3,12000.00
4897,108,3,2000.00
4898,63,2,8500.00
4898,61,3,8500.00
4899,8,4,11500.00
4899,9,2,2000.00
4899,7,3,9000.00
4900,13,1,10000.00
4900,14,1,9500.00
4900,15,1,4500.00
4901,92,3,4500.00
4901,93,1,7000.00
4902,135,1,8000.00
4903,59,2,8500.00
4904,111,3,8500.00
4904,110,4,7500.00
4904,109,2,8500.00
4905,44,1,5000.00
4906,7,1,9000.00
4906,8,1,11500.00
4907,54,1,3500.00
4907,53,3,14000.00
4907,52,3,4500.00
4908,77,1,12000.00
4908,78,4,1000.00
4909,17,1,9000.00
4909,16,3,9500.00
4909,18,3,4500.00
4910,59,3,8500.00
4910,58,2,12500.00
4910,60,3,6500.00
4911,45,4,6500.00
4911,43,2,19000.00
4912,87,3,6000.00
4912,86,4,4000.00
4912,85,4,19000.00
4913,33,1,7500.00
4914,83,4,8500.00
4914,82,2,12000.00
4915,38,1,5000.00
4916,5,4,12000.00
4916,4,3,8000.00
4917,134,2,6500.00
4917,133,2,7000.00
4917,135,1,8000.00
4918,55,2,5500.00
4918,57,1,3000.00
4919,24,4,5500.00
4919,22,3,11500.00
4919,23,1,10000.00
4920,28,2,11500.00
4920,30,1,6500.00
4920,29,2,8500.00
4921,19,3,10000.00
4922,85,3,19000.00
4922,87,3,6000.00
4922,86,3,4000.00
4923,127,1,9000.00
4923,128,3,10500.00
4923,129,3,1000.00
4924,32,2,6500.00
4925,56,2,13500.00
4925,55,3,5500.00
4926,50,1,14000.00
4927,126,4,2000.00
4927,125,4,11500.00
4928,33,3,7500.00
4929,81,3,1500.00
4929,79,1,9000.00
4929,80,1,11500.00
4930,132,3,6500.00
4930,131,2,4000.00
4930,130,1,19000.00
4931,7,2,9000.00
